AM,AC,SEP,RC,CL,TeachingScore,PerformanceGrade,PG_L,PG_R
29.1552105889715,68.1435533927534,82.0553987139472,80,70,62.1035950671273,82.7576310091965,73.9745632501772,91.5406987682158
67.2374603110233,89.8842438482593,89.0118384592849,100,45,65.0727477655627,89,83,95
79.812485242046,32.1239440984321,75.7677878003756,25,40,64.0671581192968,47.7773495568625,36.4639310623378,59.0907680513873
69.7029128113192,37.6920932404263,87.3356446807626,75,75,76.196095934426,75.3533168054178,67.9175708726337,82.789062738202
73.6168443340249,76.3023413208502,94.5508854147717,60,65,74.4597048179785,78.3873730805001,68.9735106539512,87.801235507049
98.9014041147025,72.9329915489608,77.4621875191155,85,75,80.7694335997236,89.7943560245673,84.5887120491346,95
67.6041812478583,46.1794557158425,75.8831360260578,70,50,65.092295784535,72.9966971315323,66.1604862483863,79.8329080146782
75.6104656965976,46.0634335425743,78.7271691000068,85,55,68.2375901370213,80.436795720677,74.9093752621724,85.9642161791817
96.8614391556352,35.0517990740401,85.7740492498487,80,35,65,76.0107855852719,69.0215711705438,83
71.3061879032764,91.9609157416667,73.4055340958606,50,50,65.9356056123201,72.1970458434218,66.6486255391053,77.7454661477383
80.7982699614142,48.1433112318857,81.8629192793731,50,55,69.7713694504714,68.1423692851073,58.4818861129778,77.8028524572367
95.7761003598604,55.7649538908288,87.6564788218259,45,45,68.2128828991799,65.7638545259195,56.244708293181,75.2830007586581
100,51.153963033436,75.9232586172654,90,45,66.9831943692108,84.0657664102741,81.0232546979159,87.1082781226322
59.4573440737683,54.8697618422137,85.9915710064526,75,40,61.1168768147682,75.7590188700046,68.576497368047,82.9415403719621
100,40.1781416516169,79.2134101320612,70,30,65,72.5305061375296,65.1915221369867,79.8694901380726
74.5095867105181,66.7133798667814,73.1193499744913,95,85,76.8237809620054,89,83,95
70.3097305892319,32.9339215287454,82.441032072877,100,30,62.3772396490301,75,67,83
74.3044846161163,72.9392944582714,77.2892918327487,100,40,63.679300243696,89,83,95
100,45.9163062456067,100,100,35,65,81,67,95
74.7180441041651,66.824807248427,74.9184040981508,65,70,72.9852209087716,80.5402788612576,72.5170048780704,88.5635528444448
69.7635665183188,90.8856183160548,84.2136016690529,100,35,63.0525234532818,89,83,95
81.7277279783765,76.3349971298003,82.9690299071229,100,35,64.1336292275596,89,83,95
65.1279375328846,66.4052524487373,67.61516567591,60,55,63.4892009334982,76.8190229225995,69.8983397934754,83.7397060517236
54.5932898039166,54.7321102132189,62.4011629262163,95,65,61.644010124822,89,83,95
58.6561029462147,58.4619904564766,88.0426111081329,65,40,61.5503066760284,75.9587461719813,68.9259286947671,82.9915636491955
56.1615274360182,69.0751756652436,78.2244251083144,80,30,54.9730363191739,81.1897184210991,71.1212010839387,91.2582357582596
60.7177564981888,91.2362025782522,77.1867026509752,50,65,66.2980155407593,72.2797556531082,66.6641492446162,77.8953620616002
54.2921787090614,73.4179892161384,72.3064961666739,30,30,52.2749271054991,57.9774880294367,50.0403676107268,65.9146084481466
79.0659161863313,73.4459773422711,79.0318866807215,95,25,62.918685533099,89,83,95
56.7606144431874,78.3582591251129,78.4489007963189,100,55,63.3016589786718,89,83,95
68.5748643705289,63.2565783747217,81.0899468457208,100,30,61.3388014290813,89,83,95
100,35.4225509573548,80.3602085264376,75,75,81.5274595674899,75.5158103392395,68.1990949687434,82.8325257097356
73.7794084574865,66.8077194607995,79.2021086017223,100,40,63.8470816098532,89,83,95
90.5000598267212,100,72.4395724275716,60,30,64.8330599924544,81,67,95
58.0478469480929,41.8291806687753,80.5968602999738,60,45,61.2513049686893,65.6995098681278,56.1448548003848,75.2541649358707
65.301605457882,80.5389645497312,82.5706852067218,95,65,68.3931697293462,89,83,95
44.374421365399,53.7978214613107,79.9856089649347,75,55,60.2669915536546,75.488921771957,68.2194637161367,82.7583798277773
62.3547905118724,66.9791717709331,81.0596848591813,95,20,57.0424218675503,89,83,95
66.543135029618,42.288394850067,96.9504166013622,40,40,64.1897972725667,59.9841306684054,52.2387764262499,67.7294849105608
70.0638482500303,60.5861035657041,76.6887150338501,30,50,65.9161550354696,57.3789322567638,50,64.7578645135276
54.9539301453186,67.2054832447629,77.9910240312604,70,50,62.0576716180306,80.3325964660876,72.3143687975016,88.3508241346737
56.8261008022381,86.2708086473613,71.118642780107,40,10,48.7610009772798,62.4925017400706,55.0640389164566,69.9209645636846
73.4779180654818,82.6659402197579,92.9945263771078,40,45,66.4109517036919,67.0416939248367,57.6925321186979,76.3908557309754
53.185147683842,87.7958856419761,70.7128798969937,85,55,61.2164084625535,90.3922536014609,85.7845072029217,95
71.601770595537,56.3566911638852,89.9326918699049,60,40,65.0200004551731,74.7712082622762,67.6574393911619,81.8849771333905
75.1277158118804,52.5815196955664,79.1418504273838,100,40,63.9606795666397,89,83,95
82.0369390332286,58.9170243822917,75.8939273799959,80,45,65.7660597803547,80.8990204269827,71.8273687954259,89.9706720585394
64.8088399554776,100,67.2093207867786,100,65,65.5653005932175,89,83,95
88.5480355837709,100,84.551852763465,100,65,78.6577647594168,95,95,95
82.2694432344607,66.7399434847194,88.6062510847069,40,30,64.6153126452765,63.6071136847111,55.8300085993232,71.384218770099
55.4798493762869,90.3653679561502,81.8030349485472,30,40,58.9612467766301,60.8334810166169,54.677712876061,66.9892491571728
85.1985615587236,65.6181659095693,75.3112895110609,45,45,65.9685559749985,67.1274095162007,60.1714589886495,74.0833600437518
91.7595841436898,70.4918416912531,80.7474008005686,75,65,78.3524125169071,88.769869352077,83.1256226055415,94.4141160986125
81.5515954465761,30.0916284876822,90.7705334618472,60,50,69.0448474426694,65.8597646325331,54.1345120337423,77.5850172313238
87.734900354761,89.1612125921716,73.7936661857108,70,45,66.0556116647791,85.3421213085946,80.6602900431315,90.0239525740577
43.5759771904799,39.2110826789867,82.6579389770687,75,50,59.2981487012309,74.8148035750665,67.4688019659535,82.1608051841795
61.0157714250478,85.2021732504362,82.5133042700917,80,60,65.212006383016,89.7189416876874,84.4378833753748,95
64.7681390920045,75.2656865029154,81.6689379845403,60,85,75.9824575977625,78.4218638360751,68.9582288610253,87.8854988111249
74.5015377248309,70.3997720568467,73.2895131016359,100,30,61.1344979746316,89,83,95
82.2872419830746,49.8916921988209,71.2542586490915,100,55,67.5518465827164,81,67,95
68.7201487758815,56.6660572015122,81.2371449255942,30,60,67.6735651585345,57.5854564151148,50,65.1709128302295
72.794239159904,53.0006256966182,79.9467179633846,40,50,66.7159864130984,61.4012948896026,53.0877916632798,69.7147981159254
79.6925853396005,57.5363294797337,73.2274431298528,95,30,62.478236203458,89,83,95
62.7319889266077,43.9997139170124,72.3435045316782,80,40,59.274576143619,76.2354470765597,69.3064193015926,83.1644748515267
68.6560296352766,83.8960561370474,82.2655802086236,50,30,61.6229643454453,72.2167129867269,64.6871858278279,79.7462401456259
87.0735072453025,68.3480789068292,81.1874111731862,95,95,83.9197117204883,89,83,95
100,47.6114352050818,80.1603316459597,100,75,81.4851540458864,89,83,95
75.7096545969296,60.2422709505592,67.123821296031,60,10,56.3894804826559,73.3198193460811,64.6887489429293,81.950889749233
75.4696057844606,59.1691665161534,78.6104653276935,100,50,66.9903091188386,89,83,95
46.9423847729659,74.6399267604491,75.1709462878513,95,65,63.2307820797024,89,83,95
72.9699092772118,65.5763120260479,76.4741824992651,60,40,63.4491186860732,76.788010236009,69.9293258642792,83.6466946077387
76.3317133510421,100,80.6554390557855,55,40,64.1787905371282,75,67,83
69.0382868043754,64.7966815482802,77.949415946955,70,40,62.7365241084519,79.9098772243958,72.5631722340278,87.2565822147637
61.1675222954651,97.6741899123864,71.8497019062198,50,35,56.3959419656091,66.5,50,83
71.4581848020551,84.0366239817595,83.6590369456186,95,40,64.1089109219792,89,83,95
51.2050222024594,47.0194342312948,77.487131910407,30,25,51.4827764329948,50.5980920251271,38.2792896081716,62.9168944420827
62.8045900230785,88.4407309883463,73.2756908816574,70,20,52.8485321714741,83.1243215865449,76.7309859860701,89.5176571870198
68.72013212615,40.2830758152083,84.2086844103113,70,50,66.0905107047403,72.7012642979653,65.2313134957161,80.1712151002145
66.7002896775773,87.4618832102489,69.6759483960282,80,50,63.8283204284446,89.8901970513232,84.7803941026464,95
62.8405784954473,56.1087385432223,78.5027958668125,75,35,59.2221500739438,75.6115499698144,68.3896602492044,82.8334396904244
89.8364238484617,89.1430915133813,79.6919994386395,100,65,77.3960268749627,89,83,95
79.1971541286905,93.8923481904238,79.1003695703652,55,50,67.5569308054624,75.588382464123,70.190178955992,80.9865859722539
81.9140587155441,75.6862320107581,84.7305941269429,60,30,64.0898549725798,77.3106467990878,69.4633022387856,85.1579913593899
90.7427986997943,76.9165613831539,82.72532581089,90,35,64.9669031816228,89.4424318150134,85.0026015275965,93.8822621024302
74.9298258623048,47.7199114243945,76.3757013360505,70,45,65.1451161571955,73.2809791694111,66.2022681708636,80.3596901679586
54.0786293684728,44.3478602918821,87.4134412701046,100,20,53.3413924917828,75,67,83
77.2243134357578,63.3020818035045,86.7203462677054,80,45,66.327583800513,82.7211797199054,74.6606269798772,90.7817324599336
79.2689516910459,53.2341470479338,76.8052323666371,100,60,70.1359752907074,89,83,95
87.4837753872179,73.1925907015147,86.9869209327015,100,20,64.6653334362248,89,83,95
71.6116649881082,47.1837587582962,78.6722744543625,100,40,63.5967676041288,81,67,95
60.1698539948359,96.7104597287487,85.029150978793,40,55,64.539779510102,66.5,50,83
66.829863067966,80.1151087143582,86.7438356898588,55,70,71.7730342075153,75.1902122420692,67.8014024627559,82.5790220213824
64.6837526152215,86.592567671342,80.7898148496499,50,45,63.2867480529355,72.2881045002847,65.7618880809974,78.814320919572
82.5809508176039,42.9284959376051,80.4175598266483,80,85,81.1891876192396,79.9715550944688,70.9264170606235,89.0166931283142
77.3115445014633,82.6390742986509,88.0056646214234,85,85,82.1357461783748,90.3263340863631,85.6526681727261,95
68.3717753609434,94.2851058465128,70.9099244169161,55,50,64.7980709350706,75,67,83
93.1828384174522,64.5529657936829,73.3490467396267,30,80,81.4236303988176,63.348932687345,53.2638726057349,73.4339927689552
83.586588749122,75.5980206421114,85.7396679357973,80,75,80.5732796540715,89.3317767675693,83.6635535351387,95
72.7440295461054,88.8050772323453,84.4375752874411,0,85,80.1497871405464,58.5,50,67
62.449031869851,49.0662514835179,68.7553915219961,100,35,55.6880252193343,75,67,83
61.3872634585882,65.2897481610036,83.6857210678765,80,70,68.9498837930152,84.1590254096251,76.2728075018606,92.0452433173895
63.453414211016,55.9392040423312,86.5913092224193,100,40,62.4983330042457,89,83,95
51.4761768326958,38.8874374117163,89.8890650367258,60,85,70.0230484121412,67.7009747322407,56.5299250555681,78.8720244089133
68.1786377614466,60.6312206610475,81.0607580536929,50,30,61.158426952079,67.9651134525224,57.8595128345528,78.070714070492
60.9599140697906,39.0633286957018,78.7988268010646,70,45,61.8011542956174,72.0393479857601,63.7872573539527,80.2914386175675
68.9551547266746,35.6207265290429,75.8948158519171,100,10,57.5521037186232,75,67,83
100,49.4442397833654,68.0870709491227,90,30,63.8254318343237,82.7862822031716,80.4727074028993,85.0998570034438
67.4302970517588,77.9794834771156,66.701537013571,100,40,59.2986650100396,89,83,95
75.3003056145093,69.1473649778318,66.9545159688722,100,50,64.8352275786679,89,83,95
69.8626074755898,80.3630425282375,77.8420164540315,45,30,61.1211511952849,68.0087864332054,57.9360384684789,78.081534397932
100,60.3831529100363,78.6181519837107,100,55,71.1306724949096,89,83,95
100,44.63147723284,84.8538177308421,95,60,75.1866253809605,89,83,95
78.1379655818607,65.5923253770821,70.0946528661037,85,60,67.8451729988163,85.1195453508973,79.6541280404432,90.5849626613514
100,62.2064527947564,100,95,55,75,89,83,95
63.9472737832427,28.5494061798198,89.327155284012,60,30,61.858717499695,63.4593480591661,53.7473465157005,73.1713496026318
55.5367325287223,66.2124689204831,80.3569122149436,70,60,64.0965147366997,80.7410986665587,73.506884985998,87.9753123471193
86.2490591837818,73.2489930858653,85.3363996976203,80,85,83.0084191721491,89.4909775442199,83.9819550884398,95
100,72.853288270186,73.8702618993108,70,45,66.7426088163255,83.1853663340303,74.8884195238567,91.4823131442039
77.7192952752512,46.337113588637,91.0477111286804,90,60,73.6916081261415,84.2902208983984,81.0317537295834,87.5486880672134
78.2259302583019,36.0021547941462,66.8426444362517,75,50,65.1201091150508,74.8631396774427,67.7601374006963,81.9661419541892
60.0026555340406,76.0843636013594,69.9442899955172,90,65,64.9837730399684,89.0757822811395,84.7009609753143,93.4506035869645
83.1760848351214,63.3483088378738,70.059956345403,50,50,66.3797223468356,70.2239658112553,62.5172351009563,77.9306965215543
47.0348239795891,38.2238802485376,74.2061975632439,55,75,65.5165411384637,64.1078629308602,54.3307246399008,73.8850012218197
64.711066794397,100,70.0326772509536,70,85,70.5076758671702,81,67,95
72.7558083412584,33.9743208584211,85.3577088398056,10,55,68.2459760945375,46.9050158182638,43.8100316365276,50
75.4561960677552,74.284656173638,79.0153817982668,20,50,67.0360215078111,58.1639139624863,51.7622437157021,64.5655842092704
62.7130998409476,92.4951037570472,83.7928525059467,100,20,58.3318030570135,89,83,95
52.6235819903873,55.2304240223557,70.7986706866751,100,45,56.6404245540337,83,83,83
81.8812202283004,55.1580240763207,88.9648377778898,95,50,68.8023956612831,89,83,95
70.3998856377517,32.9890481787674,88.6585898276091,85,30,63.9880520984164,76.7435989082295,70.4871978164589,83
78.7749574453005,56.1424994919702,80.5683198522021,100,45,65.9830377781526,89,83,95
47.2054255914091,49.782253085588,91.4902110829368,70,40,59.557113159993,73.1222023343167,65.0565408608393,81.187863807794
74.3029434148486,79.6260313658053,74.6908631829472,50,30,61.4340739713524,71.8832927060975,62.8870941117967,80.8794913003983
76.6717298813202,34.2908247546633,70.324166054501,55,65,69.7082726694018,64.2134280418102,52.5705831673208,75.8562729162996
57.3344343548936,65.6723754267286,85.5003947777941,100,40,60.4356425906286,89,83,95
67.8370020351447,86.0261013234423,76.564784672492,60,40,62.0844924055275,77.8389940112577,71.0592101382495,84.6187778842659
57.1818767129319,69.8062374091196,86.5437423997402,65,10,55.4329475002685,75.6294572938344,68.6704812481819,82.5884333394869
53.7194997313068,57.6759321953372,76.7157858371845,70,65,65.0480034659696,77.3549759621965,69.9948259836636,84.7151259407294
89.7466763225657,74.0318803235155,86.7743180458112,100,10,64.8693264842888,89,83,95
64.9469586560693,67.4995919976479,69.9898366175464,100,20,51.7927082857638,89,83,95
81.7439166331434,59.1715600398753,70.2442767573369,85,35,62.8072850084671,81.0491397451245,74.6832466279313,87.4150328623178
68.641790714972,33.4702413923836,84.1186916154496,100,45,64.7620778317428,75,67,83
76.1720097099534,86.2530822784169,82.7335809749795,45,30,63.3100819656089,69.2511095676402,62.8884035779102,75.6138155573702
79.2889197823693,61.3393521505075,72.0504076208936,80,35,62.8710225633426,80.81528891651,72.1294692316862,89.5011086013338
73.5232758284665,49.2816264591837,81.6792325768944,100,20,62.011492137302,81,67,95
69.3267415317659,56.6259838333168,95.5644140345482,95,55,68.2271067286768,89,83,95
71.4516611732498,59.8192709008318,70.829179258776,95,40,62.5153872519886,89,83,95
100,77.4936371024909,78.3505646826559,70,50,69.1573478810393,84.2977415357916,75.632608030925,92.9628750406582
95.0001639293888,77.5921501670083,77.232077158522,75,45,67.1365715420143,86.7163263560026,79.4822161686686,93.9504365433366
94.2665561277283,96.6095740389744,74.530404348229,80,40,65.3033282099263,89,83,95
44.7876958963633,43.5615253408935,67.153257529505,60,40,49.0533220755756,63.7804443176924,55.0154729478191,72.5454156875657
98.8897849140836,62.1351861106003,76.7010354229857,75,40,65.3457233481052,81.0088201285047,72.6991440460465,89.318496210963
88.2987114445316,63.954455696509,78.8887347048298,70,65,76.4075371141689,82.6796336487893,73.7196621980117,91.6396050995668
62.2420086355426,23.9488829658434,85.52419267094,55,50,64.6021953540633,59.2535244267388,52.6739661522746,65.8330827012029
40.4547411237377,48.780251063343,81.9795536879746,50,30,48.6160355044543,57.426286186738,49.1553643114617,65.6972080620142
89.1959278247826,84.5548504676282,85.8614252389567,100,50,69.1783163695318,89,83,95
76.3061469869247,50.7927703514512,73.06109855468,100,60,68.3919598032655,81,67,95
96.6755727881751,67.4773237003638,84.8570006062375,100,50,70.2595342228714,89,83,95
50.8433508608927,50.965255580929,80.7420335558398,50,50,61.9503770292226,66.2387816885683,55.6561199412456,76.8214434358911
93.0268163829614,20.902800049626,74.7384634017238,100,50,68.0099489889034,75,67,83
55.7028856051331,46.6101430621301,68.7226905995517,95,40,54.7049430830975,75,67,83
52.4449688060677,83.9427640822329,81.1019663612635,100,45,60.2617854587861,89,83,95
65.2256294981442,72.8001104354819,80.9549087404633,95,65,68.2663655647463,89,83,95
85.1313890606631,75.0950919344862,75.1062386008299,100,65,73.2199111746941,89,83,95
83.8415221360782,64.3583868291707,74.8339584883262,90,70,75.3673310585036,88.7092151467304,84.3226156663975,93.0958146270632
76.763966305649,47.3146611178243,69.4063453108874,30,55,66.5186673277649,55.4048349805359,47.2558373518718,63.5538326092
69.841160302811,68.4664632292699,82.4547563432249,80,50,66.2729089724116,84.297410927723,76.3995674429825,92.1952544124634
94.1855320098976,62.1981433906714,89.7008352332111,85,65,80.4875494643723,89.4731188998826,83.9462377997652,95
68.9397751033271,80.6050130425082,90.213898344506,50,50,66.6877694824903,72.7281011983858,64.7051719311958,80.7510304655758
88.8155960636012,50.661916573105,89.5161313590296,100,60,78.0455403985199,89,83,95
71.4483088508365,64.6074633076589,77.0823962844217,100,50,66.2948147856176,89,83,95
65.7282136508109,31.8772867465392,72.2489774187492,65,50,64.1304152127183,67.8933948950337,57.9069133629778,77.8798764270896
73.0278845464374,57.3654685290288,75.6040756945944,90,35,62.2774159687993,83.446132777838,80.8200580108466,86.0722075448294
65.4023108259149,82.2293058533983,84.8931567531733,70,55,66.0073148015485,84.2147818003926,76.888291896946,91.5412717038392
85.6559683389754,62.9002402347627,74.6420458599817,100,55,68.8474564615376,89,83,95
75.1366133212978,56.3293157614138,81.6680927983324,100,55,68.4702637994423,89,83,95
64.6623497958555,55.0724663759255,75.6942430029704,100,30,57.7690710709876,83,83,83
91.2336597347392,62.8032389286862,82.2130760475028,50,10,65,69.7183765629805,62.035054152885,77.401698973076
69.4376680257593,97.5732720337719,82.7878241834694,40,85,78.5238060488958,75,67,83
75.8634214430102,78.3965798515989,88.8963609081431,65,45,66.4108173946499,80.8738681697775,72.0514842682459,89.6962520713091
87.9050401512836,79.0544410563878,87.5587051328728,40,75,82.5728320640566,75.0082062477862,67.0164124955725,83
81.0033475905849,86.0046550301305,79.6941590528101,85,50,67.7508455888597,90.650858244468,86.301716488936,95
58.6667039521043,44.6139505209348,87.2545713722736,100,35,59.9200682611037,81,67,95
91.5288060877376,81.4723426681029,83.8283701129948,90,25,65,90.9073277217581,86.8146554435163,95
82.6207453450499,63.2834174514815,83.2311117826755,100,50,68.205651438724,89,83,95
65.5755923514265,53.6698902459534,82.716769114121,100,10,59.3513107504573,89,83,95
64.9604672198835,100,86.936942968272,100,40,63.0060142436017,89,83,95
96.26700415084,44.6253697460386,77.6922818914502,100,85,83.0806175804976,89,83,95
80.5061803546504,98.8038372151556,87.934802601168,60,40,65.0375784729387,81,67,95
77.0149340844684,61.5556022645193,71.3624866539948,30,50,66.27760216693,57.3983113757547,50,64.7966227515093
94.6965625800231,73.3888699785779,72.9457930504922,40,40,65.2723787705174,65.197407174534,55.2382709369637,75.1565434121043
100,73.5465993072165,81.0631011774107,100,55,71.6807187072125,89,83,95
53.7338696597033,87.9892475898414,87.6481907427995,85,20,53.0987514362236,87.5452097258018,83.2379600866142,91.8524593649895
64.1099345360628,70.7854816971535,68.3521372218745,95,40,58.5729230679186,89,83,95
59.1286025969769,76.2074566871262,66.2296016163986,50,25,49.5752637965806,69.839345765151,59.477821987387,80.200869542915
81.390937285064,39.7863930877148,71.9857191163438,100,65,71.1261906034545,89,83,95
60.8479467918301,66.786808397644,76.6201404681397,60,50,63.154630176242,76.774143317328,69.7672167064553,83.7810699282008
79.0783074964389,54.048680272155,86.9931185557453,100,55,70.4910976318468,89,83,95
87.0355762758843,96.5335288205533,76.8737547291368,30,65,74.7077709907913,75,67,83
98.109462499358,65.7045692618586,76.5106926766922,70,20,65,80.9124069620949,74.0412298605735,87.7835840636162
71.344250479115,69.2145672600574,76.2227281681239,50,30,61.2054778161904,70.6743389297448,61.9645412888382,79.3841365706514
90.4568210953051,55.2851206539035,73.0282554942586,95,30,64.8243311034734,89,83,95
59.4949442579526,31.3562958322575,85.9351750568139,60,20,57.2595353538879,62.6107474908265,52.0405663496199,73.1809286320331
90.1878949796395,80.8373805366368,80.2183595762001,65,30,64.8367324973241,80.8637880820366,73.0810691318441,88.6465070322291
55.7285561824151,27.9134874276459,80.1795321573577,70,45,60.7128088434457,71.232446286551,62.568104429898,79.8967881432041
70.2481152220542,51.7663344316988,79.674589268213,20,70,72.6283065270653,55.6465705415672,50.0338016003708,61.2593394827637
89.3657131221795,77.8020414307195,81.0673058115641,80,25,64.6657390868253,88.7654222521396,82.846046431977,94.6847980723022
59.0882444835976,56.3436907668362,71.7487582923232,85,50,61.8969004089502,80.047264480851,73.6449411248483,86.4495878368536
63.7825993083744,36.9277832954938,78.7639291969654,100,75,71.3456191316253,83,83,83
88.8912278164449,46.797029826863,81.9265446353486,90,50,68.7958592062244,83.3281235687405,80.772190267102,85.8840568703789
77.4762119677089,95.3321202959679,72.5175744788596,90,55,67.3953613097841,89,83,95
82.271196030626,78.64347909548,87.4299168259491,70,65,77.2808202842829,85.1022165601521,76.269831407355,93.9346017129492
84.616007448056,48.7964033182295,92.3104126127279,35,65,79.8776324503935,58.7219525342743,50.9023358343453,66.5415692342033
77.5042114647473,46.9101502577846,74.6490828314294,100,40,63.7374306539242,81,67,95
62.2139712462981,38.9018120735909,82.1378671076528,100,55,64.8624191620584,75,67,83
64.6524653373369,79.4104132481565,70.5048348429256,100,35,57.56293055122,89,83,95
47.3551570862062,71.9881370916143,76.7302545112106,40,85,66.8463054607382,65.4647164562112,55.1551062640916,75.7743266483308
90.5173426178318,51.7694988308183,76.1092412072702,40,30,64.8689774032303,61.132240601864,53.1505385661212,69.1139426376068
77.6475972523461,51.3332824274008,75.7012095449506,35,75,76.0655055759917,58.7087058041226,50.7660582745414,66.6513533337039
70.812623251578,38.8848023782175,88.3116622109616,95,60,69.1705193646397,75,67,83
73.6676804898757,100,81.0405865669456,90,55,68.0426350085948,89,83,95
98.4360583003223,47.7053702112501,73.7456120655411,90,55,69.6080037704816,83.7863254707206,80.8541231951021,86.7185277463391
48.2834236317667,76.3967166140549,83.3556942616908,70,10,48.4582347749534,77.2697837612336,68.6869028642179,85.8526646582494
77.2345483947308,80.3761348792735,70.9997791522591,60,0,59.6227324368536,77.1373339831169,68.6335118131504,85.6411561530835
75.1343456552117,56.2821495475638,77.5553066152826,90,20,61.1164006917203,82.8311298286756,80.3937887912888,85.2684708660624
78.7145626721953,61.0475269271856,82.4735566559255,60,55,69.5015339888551,76.6012201544304,69.024828618966,84.1776116898948
46.5016814387123,48.1753508007489,85.2405873224766,100,20,48.2463414149239,75,67,83
94.0078682305239,70.1447473107399,70.0762954923962,100,40,65.0178817560303,89,83,95
85.003379566671,72.2593681473152,69.7802343959802,100,35,63.2097106231457,89,83,95
80.1017069171024,81.6590527371817,91.2458400756851,90,50,68.9791372937117,90.9684346841845,86.936869368369,95
87.5924595461045,66.8200234848265,77.327742456785,100,40,64.8870088742996,89,83,95
80.5455376940917,19.3126934996433,79.5038221618937,75,75,78.0945607378011,74.8219957955162,67.9638594071299,81.6801321839026
86.2822980479911,88.0869504448179,72.129747634559,40,10,63.1418871426403,66.6010637012692,60.0714945195421,73.1306328829962
53.2829982583294,74.9717412164051,82.8795462223586,70,50,62.7134955333394,82.1138721195178,72.8599169329806,91.3678273060549
78.0224633185433,52.6121374171334,70.4254851263836,100,50,66.1519351677074,89,83,95
77.1155914742163,80.4344849055671,74.1922945221818,80,95,80.4420888821273,89.3614949518831,83.7229899037662,95
73.4345854457144,71.1742193576071,87.696872853922,60,65,72.8395546980246,77.9300916670309,69.2667005514069,86.593482782655
80.4735973560774,73.6079271999201,85.9754711358467,70,30,64.1523331214958,82.4351185517339,73.845927470708,91.0243096327597
100,80.6409020059724,89.7926934031444,50,30,65,72.5135965998258,64.6925595586718,80.3346336409798
100,86.7808396410684,83.1085335935012,90,30,65,92.1478755019534,89.2957510039068,95
73.7839939357483,70.6957460737246,76.7576599871483,100,65,70.9209724754592,89,83,95
62.5437039754498,56.5601796012736,77.9378339045795,35,60,65.3583973355231,58.7034812431636,51.2598186169217,66.1471438694054
88.4937687078451,59.8674577924712,86.9161800654513,90,75,82.5697320559182,90.19115191592,85.38230383184,95
84.8664821531598,94.4035395434257,83.8094423647998,100,30,64.2533302062419,89,83,95
49.4157809869013,56.7488596858716,79.5789134680841,80,35,54.3892084956828,75.9967272096984,68.9934544193969,83
90.8151567009233,58.2127411433799,78.803664667446,60,65,77.4626266348328,76.7735126644755,68.2431554504106,85.3038698785404
88.4400408851764,60.5860284357129,93.0558475162396,100,45,67.2414833940912,89,83,95
75.5980875653757,61.733842194774,95.6169078185397,75,30,65,80.7614219087188,72.4452260688896,89.077617748548
79.7421027673315,69.1511993110448,80.4918073858123,80,45,66.0506134711751,84.4387061898541,76.5156894539246,92.3617229257837
70.9577908562034,85.3352050154144,76.2724884091412,80,40,63.2059856001384,89.5477282029507,84.0954564059015,95
48.066190290113,37.448257944164,83.639114056436,100,10,48.3798552570841,75,67,83
70.0000866486527,36.6871988353951,82.277444131147,100,30,62.2082676815761,75,67,83
94.2980335251663,46.5025263721282,75.6135122633443,100,75,80.1917225822951,89,83,95
49.3727098296269,70.8057514052679,76.6658965797259,70,25,50.4845991475116,74.7073184110722,66.8683151949225,82.5463216272218
70.9843541193168,86.312599550867,89.7412570896953,40,75,77.7190155855509,74.9261793948811,67.5197060826996,82.3326527070625
70.740161893212,49.1227354020116,73.3168002521291,20,35,61.3206083585412,50.9828887575405,47.8950328961835,54.0707446188976
77.6546057908793,80.482217771414,79.648108452603,70,50,67.3912647885522,84.1927949809974,76.0116851657355,92.3739047962592
100,100,86.1171547275622,65,45,68.0141247585973,81,67,95
68.1713360206086,80.500240323682,75.20506711382,70,45,63.6346375319135,83.1843704001266,74.6110711653099,91.7576696349433
68.0747781178356,92.1071752901223,71.6029514635392,80,75,71.1208920287154,90.3520190314336,85.7040380628672,95
93.6028346874745,47.3195856598706,74.2206788647581,95,60,71.5526338604748,89,83,95
72.5696635321279,75.6387610552627,89.1507478159075,30,25,64.3480730529066,59.4221522861206,51.2085937022953,67.6357108699459
70.7912181947335,60.0313079057676,74.5081317163932,30,65,69.4229945542789,57.7807442950477,50,65.5614885900954
71.3344626386805,92.7116491789225,77.5934464818494,65,45,64.8813925287809,82.4224706425717,78.4684931731719,86.3764481119716
63.1902300858781,79.9762494053856,80.1439612233723,55,10,57.0096522885529,74.9127230160029,67.4952620970921,82.3301839349137
58.7487046805217,75.6384069953837,87.0137863134107,65,35,59.8627193741599,79.4606971514916,70.2222939431878,88.6991003597953
74.9545729522584,68.7547841403095,81.1044112587166,100,45,65.5904667563763,89,83,95
73.7609619915204,49.1931750300215,87.07297457507,75,0,63.2316507338889,75.3294892630573,68.2756713676538,82.3833071584607
90.0732648677914,68.6653430959138,81.9290560171771,85,70,80.60401737154,89.8019751329459,84.6039502658918,95
66.3164740694777,86.9634732915339,83.6459084776493,50,10,60.0166800772649,72.1008853117773,65.0389931104851,79.1627775130696
77.7913745563197,93.1802416838912,83.2125900272049,50,55,69.376847222003,73.002191147294,66.845305638457,79.1590766561309
79.1379319000097,28.8164564093371,88.8707297129827,100,40,65.1000035583794,75,67,83
